timestamp,regime,spot,vol_actual,true_price,static_price,static_vol_used,qrc_price,qrc_vol_used,static_error,qrc_error
36,calm,101.95821821073149,0.2004200768326552,11.74841227095365,11.732947974633923,0.2,13.470727736256471,0.24673403006871825,0.1316288189678271,14.659984903330392
37,calm,97.31193234979717,0.19106452976420185,8.469101101251916,8.808129292242235,0.2,10.622118520425168,0.247807800113206,4.00311894895438,25.422029958468563
38,calm,101.46267960012662,0.19705885236995724,11.293054291179281,11.40185869034898,0.2,13.278291249797675,0.25022823760665286,0.963462995610351,17.579274015967606
39,calm,99.35004488964616,0.20407645455054935,10.194348597959653,10.04065856645876,0.2,12.2049403673848,0.2572147657080404,1.5076003142726926,19.72261150484453
40,calm,100.466361348397,0.22950712433899106,11.857131872322768,10.749608300452401,0.2,13.227577275096444,0.265795386946325,9.34056889807878,11.557983984074648
41,calm,101.90670733897137,0.2154172620292808,12.268362330207935,11.698327854689389,0.2,14.18247973929791,0.2665760272450561,4.6463778960535915,15.602061282270045
42,calm,100.33613872271563,0.20025184801563592,10.675129320847965,10.66570368640069,0.2,12.390100196358418,0.24582839435719725,0.08829527178530411,16.065106322985752
43,calm,101.8006173226201,0.2363217558048763,12.977257682860305,11.62717378173815,0.2,15.648761130452506,0.3072182825463392,10.40346068572928,20.58603992367806
44,calm,98.86130100766945,0.20300787572952417,9.851391329075952,9.73771386519411,0.2,11.006802299036892,0.23352665135938247,1.1539229341781219,11.728403951945293
45,calm,101.1129445247942,0.2295331725085926,12.273952379018048,11.170840258558698,0.2,14.318501452636767,0.2837535527389797,8.987423825638166,16.657625925890123
46,calm,99.82819023212107,0.22475632623946926,11.273958567076946,10.341447195149769,0.2,13.827588020788745,0.29218322411131004,8.271374835901616,22.650690425358654
47,calm,97.94711482668721,0.2107098361995041,9.589598272917613,9.183500351577734,0.2,11.285606660000518,0.2554081424113169,4.234775115520286,17.68591695725851
48,calm,101.76894577609573,0.20135036962820219,11.65580543617817,11.60597061021489,0.2,13.718703867151824,0.25663928931149665,0.42755368761217905,17.698463158716375
49,calm,99.34952450984223,0.193153827227512,9.782486808155845,10.040333577027859,0.2,11.972796595358773,0.2510999753957656,2.635799811731329,22.390112352380836
50,volatile,101.88584663671388,0.2785969562535533,14.62200161909886,11.684320894882099,0.2,17.37689151654817,0.3513529127595423,20.09082477722915,18.840716676237733
51,volatile,96.63126608034564,0.3177408903573463,12.871344769027488,8.414853390804453,0.2,14.73237900740596,0.3671697727683711,34.623354887880545,14.458739718142796
52,volatile,95.40922714488268,0.2962138150321297,11.360496787412579,7.732480339952353,0.2,14.317966528536935,0.37514243037110606,31.935367927572187,26.03292616922554
53,volatile,98.54376697207162,0.35613905217727476,15.462599398234687,9.543363401096805,0.2,16.794788511808463,0.39139501961486084,38.280989144772526,8.615557315194154
54,volatile,92.45442681340434,0.36100622802333576,12.141512541005888,6.211767386502601,0.2,15.0040602970966,0.43927051325975075,48.838603382211105,23.57653337195795
55,volatile,101.57136223058143,0.25,13.340345977111944,11.474098293133473,0.2,15.472182376280287,0.30645794895318107,13.989499876392983,15.98036814656785
56,volatile,102.06142490521769,0.3464491927084835,17.304234619053638,11.802453790962716,0.2,18.156114962458425,0.3689016665396476,31.794418818344784,4.922958814178259
57,volatile,95.83579243060775,0.29994794095090194,11.742482892651424,7.967179412990561,0.2,14.325674134284668,0.36874007101651385,32.15081098413599,21.99868005130188
58,volatile,95.04807229263452,0.30538623848705915,11.502152849167636,7.536723654677161,0.2,13.358866173939099,0.35500562908138283,34.47553902726512,16.142311349182123
59,volatile,98.17075980694942,0.31745273502512505,13.77217050959991,9.317570071123185,0.2,16.681429485890213,0.3944309322742554,32.3449410924127,21.124186447317076
60,volatile,91.99178415663589,0.33630080577139804,10.988844670031867,5.990555535909152,0.2,13.081856975874011,0.39357076933793317,45.485119539033576,19.04670025548805
61,volatile,92.42712840049002,0.34393208943735903,11.500003977446077,6.1985864352302045,0.2,14.355510050808675,0.4219068873033364,46.09926703167291,24.830479006466824
62,volatile,100.01887842764332,0.3026932439143055,14.345233754712119,10.462609276320968,0.2,17.018436325109896,0.3731629355213787,27.065606213044713,18.634778743285963
63,volatile,97.50918785317113,0.3226818175743695,13.57450038574435,8.923840361586521,0.2,15.718557744875731,0.37949581424056134,34.26026661756077,15.79474233455416
64,volatile,98.1833564271349,0.3073704655753921,13.397720712307112,9.325150731404264,0.2,15.659028362240292,0.36713011414768254,30.397483783654305,16.878301156523946
65,volatile,94.97076093854788,0.25309010277122335,9.49527116324574,7.495172133587836,0.2,12.34375074170623,0.3290171336025904,21.064159151134927,29.998928197926304
66,volatile,97.7068436743257,0.343125955816609,14.465129669737038,9.040564879485473,0.2,17.127422203642638,0.41377991447381807,37.50097589239363,18.40489919337168
67,volatile,95.53781492823656,0.3321146167603792,12.781453004586083,7.802833536864583,0.2,15.974227387157732,0.4175655843130181,38.95190527974506,24.979745115254556
68,volatile,96.19037519411988,0.2906370885265308,11.594034958104764,8.16512981615795,0.2,13.20329023271298,0.33335184255961703,29.574735235293137,13.880027793803338
69,volatile,92.10334576171445,0.328428929627546,10.759204294049965,6.043475472100759,0.2,13.070852638352811,0.39160349561104074,43.82971726410186,21.48530951848576
70,volatile,97.83990587895946,0.2862353285810487,12.391068332446274,9.119581278247438,0.2,15.160986969509416,0.35943550195273355,26.4019773471217,22.354155128093772
71,volatile,97.75073179772095,0.2858073671552988,12.321805432556623,9.066588167414274,0.2,14.80703592361722,0.3514809001739272,26.418346588572383,20.16936969718847
72,volatile,97.16717473686609,0.3528257455541285,14.5095345799946,8.723709521668255,0.2,16.632370552106856,0.409277864842789,39.87602101519991,14.630627608408414
73,volatile,96.31036128566085,0.3388442004044201,13.479530692417988,8.23269771438973,0.2,16.040105643507168,0.40711941494964915,38.92444846747903,18.996024487183817
74,volatile,88.90934007117528,0.31837115400446564,8.789836562103169,4.635401653484877,0.2,10.790090227999535,0.3747866662280292,47.26407458507111,22.75643752604383
75,volatile,97.00209735267153,0.32474767942860105,13.352817775049324,8.627953665880732,0.2,15.755527235669739,0.3885504750911619,35.38477187936566,17.994025688795407
76,volatile,96.90174018935201,0.30369725686598703,12.498872100813642,8.570008303112843,0.2,13.66812321107519,0.3346684216456724,31.43374670939341,9.354852988578333
77,volatile,93.46741490417519,0.3261110539441655,11.403386017496906,6.712208765761346,0.2,13.960507225007738,0.39528965524330895,41.13845873969015,22.424227361831704
78,volatile,99.80703517944238,0.3581466528498248,16.31697503273898,10.328047581938229,0.2,18.281992158479817,0.4100470336181601,36.70366252803811,12.042778283340834
79,volatile,99.44159172437081,0.29178758676296296,13.572999187573402,10.097912110313167,0.2,15.967410971758603,0.35491089310002855,25.60294176133016,17.640992614052298
80,volatile,97.97839906672635,0.28246659270844093,12.330748372777869,9.202195160422306,0.2,13.97491713114961,0.3258599340583885,25.37196541340794,13.333892710044355
81,volatile,99.26905470786214,0.2776092696397467,12.928683527748959,9.990140548046384,0.2,14.943771268285644,0.33071905010616204,22.72886464732122,15.5861788728271
82,volatile,95.90916336335843,0.31829163128836796,12.474738473001842,8.007927514734668,0.2,14.759327392409304,0.37918440581264545,35.80685052383555,18.313721961801676
83,volatile,93.13465786072803,0.32302452266762155,11.109118389793878,6.545391841028483,0.2,13.420259683567735,0.3856613015471157,41.080906590735076,20.80400273614097
84,volatile,97.76808920294162,0.3494807295183654,14.741904070052414,9.076890721747496,0.2,17.045675497466277,0.4106148891782764,38.42796236758293,15.627366834477527
85,volatile,95.95596074110948,0.32595675088688875,12.789866071236688,8.033975338360598,0.2,15.532565247014283,0.39913385997037437,37.18483607558393,21.444315057729106
86,volatile,94.15180333350418,0.39897146194512173,14.483110477496375,7.0627217156277595,0.2,16.4906594200408,0.45338391484431817,51.23477289908336,13.861310701618427
87,volatile,91.93132832176519,0.3496136660038613,11.4439749909426,5.961990416587518,0.2,13.682800280530273,0.41097061537445106,47.90280106950452,19.563353566917126
88,volatile,99.12325580636643,0.303125996723172,13.807450917179409,9.899514249959672,0.2,16.16798412511698,0.3653960746846887,28.30310019322561,17.096082557864214
89,volatile,93.04195633258779,0.3132126434297397,10.696531341379838,6.499340936459234,0.2,11.769667434260931,0.34225878906107104,39.2387987373407,10.032561571896071
90,volatile,96.78950286562406,0.2701711719945203,11.16550154633947,8.505444530437643,0.2,13.031836845708092,0.31954675540077704,23.823891876795344,16.715194491021197
91,volatile,100.38720831260542,0.3175875267887302,15.141192869897104,10.698571173545389,0.2,18.164398674589137,0.39730136336571537,29.34129255551783,19.966761078003348
92,volatile,96.43938506751593,0.30680806825177476,12.347517102331402,8.305683366810676,0.2,13.854403416188042,0.3468109461814257,32.73397964970273,12.203962151808776
93,volatile,99.14019877061634,0.3214105163937124,14.511510114159364,9.910024796124809,0.2,16.11828302761886,0.36380747535120633,31.709210701267633,11.072403222127187
94,volatile,95.66349243579768,0.36360153431353104,14.033440881734364,7.87192559364707,0.2,15.943751617922011,0.414764805318736,43.905948227615326,13.612561254838559
95,volatile,91.19896509667731,0.2837781250506088,8.664397581604106,5.622244662588116,0.2,10.41007413414085,0.3317693606437567,35.110957113452,20.14769677978642
96,volatile,97.49935662463916,0.33477353792024445,14.025696519524224,8.91805490571766,0.2,16.29730185579919,0.39503277474588844,36.41631349071728,16.19602515363724
97,volatile,95.51209286102059,0.3149565531312412,12.122847581366578,7.788732988261501,0.2,14.076517366544017,0.3670911392701237,35.75162158903019,16.115601322748024
98,volatile,97.6087690625539,0.27452767655008303,11.81004358449497,8.982550266311385,0.2,14.189016221130096,0.33736993405297766,23.941430003659857,20.143639772493334
99,volatile,94.44833062401341,0.32314205895914394,11.83195555721948,7.217672207942769,0.2,12.717166387882926,0.3468880537256117,38.99848445983405,7.4815259944356285
